55.47527419463827,10.3236533922137, 24
55.47529429481928,10.32368526193026, 24
55.47532361488027,10.32369214083288, 24
55.47535489842915,10.32366833938542, 24
55.47538003111497,10.32361380316857, 24
55.4753913294534,10.32353435166144, 24
55.47538280425161,10.32344106153966, 24
55.47535122489943,10.32334885942736, 24
55.47529683354012,10.32327449346735, 24
55.47522360024796,10.32323413783449, 24
55.47513896693361,10.32324093874678, 24
55.47505309208409,10.3233028274746, 24
55.47497767290997,10.32342090255162, 24
55.47492447817427,10.32358862187211, 24
55.47490376686344,10.32379195223461, 24
55.47492278950684,10.3240105096558, 24
55.47498456722219,10.32421960162959, 24
55.47508711801427,10.32439296685169, 24
55.47522325282909,10.32450591273728, 24
55.47538100028302,10.32453848824805, 24
55.47554464582631,10.32447830757699, 24
55.47569629664903,10.32432266308049, 24
55.47581781657696,10.3240796324019, 24
55.47589292362053,10.32376798882427, 24
55.47590921329582,10.32341585482456, 24
55.47585986757061,10.3230581824277, 24
55.47574483366587,10.32273328418363, 24
55.47557130721382,10.32247875915302, 24
55.47535342567338,10.32232724462052, 24
55.47511116310764,10.3223024652043, 24
55.47486850730322,10.32241604024239, 24
55.47465108479663,10.32266544710572, 24
55.47448346897732,10.32303342760239, 24
55.47438645272845,10.32348897752755, 24
55.47437458404094,10.32398989070428, 24
55.47445424773101,10.32448665641124, 24
55.4746225293104,10.32492735171008, 24
55.47486702218692,10.32526304561776, 24
55.4751666438685,10.32545315507441, 24
55.47549342033555,10.32547017335103, 24
55.47581509138595,10.32530323417953, 24
55.47609829506752,10.3249600772195, 24
55.47631201695828,10.3244671337478, 24
55.47643094867053,10.32386764109347, 24
55.47643839513897,10.32321790128315, 24
55.47632840385838,10.32258200195415, 24
55.47610685903341,10.32202549383882, 24
55.4757913833857,10.32160864910243, 24
55.47541001049034,10.32137999294407, 24
55.47499871884757,10.32137079777172, 24
55.4745980420448,10.32159115297726, 24
55.47424907409831,10.32202807972469, 24
55.47398926372946,10.32264596242894, 24
55.47384842714131,10.32338933601297, 24
55.47384540088078,10.3241878239773, 24
55.47398570412604,10.32496279192817, 24
55.47426048735243,10.32563508880262, 24
55.47464692021755,10.32613311460714, 24
55.47511002759178,10.32640039458054, 24
55.47560583326801,10.32640186365039, 24
55.47608553131697,10.32612817202133, 24
55.47650029007458,10.32559750434766, 24
55.47680621602417,10.32485464487104, 24
55.47696897357918,10.32396729619318, 24
55.47696757664438,10.32301994254408, 24
55.47679693831659,10.32210581024033, 24
55.47646888035408,10.32131769050499, 24
55.47601145341491,10.32073852927569, 24
55.47546658799095,10.32043273843843, 24
55.47488626746781,10.3204391355371, 24
55.47432757115853,10.3207662769514, 24
55.47384705998925,10.32139072533118, 24
55.47349505716648,10.32225850703082, 24
55.47331040141278,10.32328969732821, 24
55.47331621738297,10.32438575205392, 24
55.47351715869199,10.32543891620708, 24
55.47389844134842,10.32634281290747, 24
55.4744268121063,10.3270031738197, 24
55.47505340399896,10.32734763125526, 24
55.47571823908031,10.32733355914577, 24
55.47635596561923,10.32695312110238, 24
55.47690228167009,10.32623494446534, 24
55.47730041377455,10.32524216577205, 24
55.47750699834645,10.32406695412353, 24
55.47749675781201,10.32282197860712, 24
55.47726547094516,10.32162960728582, 24
55.47683089762774,10.32060987418188, 24
55.47623151730133,10.31986839967297, 24
55.47552315817516,10.31948548110401, 24
55.47477380896847,10.31950747850083, 24
55.4740570946446,10.31994141216481, 24
55.47344504246961,10.32075338392483, 24
55.47300084928846,10.32187106140764, 24
55.47277237554293,10.32319006147315, 24
55.47278703354752,10.32458367493441, 24
55.47304861142898,10.32591502924837, 24
55.47353639129857,10.3270505240249, 24
55.47420669785335,10.3278732232553, 24
55.4749967730901,10.32829486509814, 24
55.47583063777239,10.32826525983682, 24
55.47662639429257,10.32777808142268, 24
55.47730426985391,10.32687239757287, 24
55.47779461020938,10.32562969645121, 24
55.47804502297235,10.32416661488464, 24
55.47802593864186,10.32262400947198, 24
55.47773400174398,10.32115339309016, 24
55.47719291085416,10.3199020448692, 24
55.47645157504477,10.31899826029437, 24
55.47557972104295,10.31853822094124, 24
55.47466134334962,10.31857582666321, 24
55.47378661250315,10.31911655861751, 24
55.47304302153954,10.32011605550528, 24
55.47250664009545,10.32148362555897, 24
55.47223434953173,10.32309042844764, 24
55.47225784937447,10.32478159261901, 24
55.47258006233712,10.32639113105249, 24
55.47317433720302,10.32775822215516, 24
55.47398657745885,10.3287432629138, 24
55.47494013486523,10.32924209610876, 24
55.47594302934415,10.32919696572317, 24
55.47689681733682,10.32860305298221, 24
55.47770625462586,10.32750986367062, 24
55.47828880532855,10.32601723690897, 24
55.47858304745687,10.32426627847669, 24
55.47855511913392,10.32242603513842, 24
55.47820253071298,10.32067716765292, 24
55.47755492003324,10.31919420256672, 24
55.47667162664509,10.31812811114004, 24
55.47563627659422,10.31759095795053, 24
55.47454887061134,10.31764418002465, 24
55.47351612473435,10.31829171630948, 24
55.47264099719919,10.31947874007218, 24
55.47201242958752,10.32109619948438, 24
55.47169632337921,10.32299079825152, 24
55.4717286648638,10.324979505108, 24
55.47211151141647,10.3268672216199, 24
55.47281227906195,10.32846590729852, 24
55.47376645092292,10.32961329279506, 24
55.4748834893244,10.3301893242867, 24
55.47605541379549,10.33012867680447, 24
55.4771672347518,10.329428035781, 24
55.47810823598582,10.32814734275894, 24
55.47878299913204,10.32640478714576, 24
55.47912107179999,10.32436594489979, 24
55.47908429928816,10.32222805560618, 24
55.47867105785205,10.32020093097366, 24
55.47791692516478,10.31848634727416, 24
55.47689167210213,10.31725795221011, 24
55.47569282482893,10.3166436921323, 24
55.47443639075376,10.31671253858551, 24
55.47324563133834,10.31746688524073, 24
55.47223896944869,10.31884143762517, 24
55.47151821776476,10.32070878318344, 24
55.47115829708535,10.32289117088468, 24
55.47119948001556,10.32517741240161, 24
55.47164295866715,10.32734330095103, 24
